LSLNC000077	NONHSAG000275	NONHSAT000724	1	rs10462020	Type 2 diabetes
LSLNC007489	NONHSAG011527	NONHSAT029132	12	rs10784404	Type 2 diabetes
LSLNC007504	NONHSAG011599	NONHSAT029279	12	rs988606	Type 2 diabetes
LSLNC007504	NONHSAG011599	NONHSAT029279	12	rs10735944	Type 2 diabetes
LSLNC007504	NONHSAG011599	NONHSAT029279	12	rs2111056	Type 2 diabetes
LSLNC007504	NONHSAG011599	NONHSAT029279	12	rs2160439	Type 2 diabetes
LSLNC007504	NONHSAG011599	NONHSAT029279	12	rs1125098	Diabetic nephropathy in type 2 diabetes mellitus - end stage renal disease
LSLNC007517	NONHSAG011665	NONHSAT029413	12	rs1603228	Type 2 diabetes
LSLNC007518	NONHSAG011665	NONHSAT029414	12	rs1603228	Type 2 diabetes
LSLNC007519	NONHSAG011665	NONHSAT029415	12	rs1603228	Type 2 diabetes
LSLNC007520	NONHSAG011665	NONHSAT029416	12	rs1603228	Type 2 diabetes
LSLNC007521	NONHSAG011665	NONHSAT029417	12	rs1603228	Type 2 diabetes
LSLNC007522	NONHSAG011665	NONHSAT029418	12	rs1603228	Type 2 diabetes
LSLNC007525	NONHSAG011665	NONHSAT029422	12	rs2567134	Type 2 diabetes
LSLNC007549	NONHSAG011777	NONHSAT029638	12	rs17046148	Type 2 diabetes
LSLNC007549	NONHSAG011777	NONHSAT029638	12	rs11833585	Type 2 diabetes
LSLNC007550	NONHSAG011778	NONHSAT029639	12	rs7308297	Type 2 diabetes
LSLNC007550	NONHSAG011778	NONHSAT029639	12	rs10861975	Type 2 diabetes
LSLNC007551	NONHSAG011778	NONHSAT029641	12	rs10861975	Type 2 diabetes
LSLNC007552	NONHSAG011778	NONHSAT029642	12	rs10861975	Type 2 diabetes
LSLNC007580	NONHSAG011870	NONHSAT029822	12	rs1224263	Type 2 diabetes
LSLNC007581	NONHSAG011894	NONHSAT029877	12	rs709229	Type 2 diabetes
LSLNC007582	NONHSAG011894	NONHSAT029878	12	rs709229	Type 2 diabetes
LSLNC007583	NONHSAG011894	NONHSAT029879	12	rs709229	Type 2 diabetes
LSLNC007621	NONHSAG012140	NONHSAT030414	12	rs4964735	Type 2 diabetes
LSLNC007622	NONHSAG012146	NONHSAT030427	12	rs3751322	Diabetes Mellitus
LSLNC007622	NONHSAG012146	NONHSAT030427	12	rs1922261	Diabetes Mellitus
LSLNC007636	NONHSAG012240	NONHSAT030604	12	rs7969719	Type 2 diabetes
LSLNC007655	NONHSAG012342	NONHSAT030813	12	rs10744793	Type 2 diabetes
LSLNC007655	NONHSAG012342	NONHSAT030813	12	rs13311	Type 2 diabetes
LSLNC007667	NONHSAG012442	NONHSAT030980	12	rs17617052	Type 2 diabetes
LSLNC007676	NONHSAG012484	NONHSAT031080	12	rs2711747	Type 2 diabetes
LSLNC007676	NONHSAG012484	NONHSAT031080	12	rs1918416	Type 2 diabetes
LSLNC007676	NONHSAG012484	NONHSAT031080	12	rs804628	Type 2 diabetes
LSLNC007676	NONHSAG012484	NONHSAT031080	12	rs1978107	Type 2 diabetes, combined control dataset
LSLNC007677	NONHSAG012484	NONHSAT031081	12	rs2711747	Type 2 diabetes
LSLNC007677	NONHSAG012484	NONHSAT031081	12	rs1918416	Type 2 diabetes
LSLNC007677	NONHSAG012484	NONHSAT031081	12	rs804628	Type 2 diabetes
LSLNC007692	NONHSAG012534	NONHSAT031256	12	rs7305618	Type 2 diabetes
LSLNC007693	NONHSAG012534	NONHSAT031258	12	rs1169288	Type 2 diabetes
LSLNC007693	NONHSAG012534	NONHSAT031258	12	rs1800574	Type 2 diabetes
LSLNC007694	NONHSAG012534	NONHSAT031260	12	rs1169288	Type 2 diabetes
LSLNC007694	NONHSAG012534	NONHSAT031260	12	rs1800574	Type 2 diabetes
LSLNC007695	NONHSAG012534	NONHSAT031261	12	rs1169288	Type 2 diabetes
LSLNC007695	NONHSAG012534	NONHSAT031261	12	rs1800574	Type 2 diabetes
LSLNC007696	NONHSAG012538	NONHSAT031413	12	rs208297	Type 2 diabetes
LSLNC007696	NONHSAG012538	NONHSAT031413	12	rs11065483	Type 2 diabetes
LSLNC007696	NONHSAG012538	NONHSAT031413	12	rs1169721	Diabetic nephropathy in type 2 diabetes mellitus - end stage renal disease
LSLNC007765	NONHSAG012484	NONHSAT031083	12	rs1918416	Type 2 diabetes
LSLNC007765	NONHSAG012484	NONHSAT031083	12	rs804628	Type 2 diabetes
LSLNC007782	NONHSAG012947	NONHSAT032359	13	rs10161851	Type 2 diabetes
LSLNC007782	NONHSAG012947	NONHSAT032359	13	rs12853474	Diabetic nephropathy in type 2 diabetes mellitus - end stage renal disease
LSLNC007785	NONHSAG012947	NONHSAT032362	13	rs10161851	Type 2 diabetes
LSLNC007795	NONHSAG013019	NONHSAT032514	13	rs3818938	Type 2 diabetes
LSLNC007795	NONHSAG013019	NONHSAT032514	13	rs7140044	Type 2 diabetes
LSLNC007795	NONHSAG013019	NONHSAT032514	13	rs7317188	Type 2 diabetes
LSLNC007795	NONHSAG013019	NONHSAT032514	13	rs9581043	Type 2 diabetes
LSLNC007795	NONHSAG013019	NONHSAT032514	13	rs9581073	Type 2 diabetes
LSLNC007803	NONHSAG013064	NONHSAT032623	13	rs793638	Type 2 diabetes, combined control dataset
LSLNC007806	NONHSAG013071	NONHSAT032634	13	rs7984685	Type 2 diabetes without obesity
LSLNC007806	NONHSAG013071	NONHSAT032634	13	rs7998347	Type 2 diabetes without obesity
LSLNC007890	NONHSAG013524	NONHSAT033812	13	rs17074374	Type 2 diabetes
LSLNC007890	NONHSAG013524	NONHSAT033812	13	rs201768	Type 2 diabetes
LSLNC007895	NONHSAG013524	NONHSAT033843	13	rs17074374	Type 2 diabetes
LSLNC007895	NONHSAG013524	NONHSAT033843	13	rs201768	Type 2 diabetes
LSLNC007896	NONHSAG013524	NONHSAT033846	13	rs17074374	Type 2 diabetes
LSLNC007896	NONHSAG013524	NONHSAT033846	13	rs201768	Type 2 diabetes
LSLNC007898	NONHSAG013524	NONHSAT033856	13	rs17074374	Type 2 diabetes
LSLNC007898	NONHSAG013524	NONHSAT033856	13	rs201768	Type 2 diabetes
LSLNC007899	NONHSAG013524	NONHSAT033859	13	rs17074374	Type 2 diabetes
LSLNC007943	NONHSAG013702	NONHSAT034212	13	rs7330331	Type 2 diabetes, combined control dataset, gender differentiated
LSLNC007951	NONHSAG013786	NONHSAT034362	13	rs1535724	Diabetic retinopathy in Type 2 diabetes mellitus
LSLNC007951	NONHSAG013786	NONHSAT034362	13	rs8192763	Diabetic retinopathy in Type 2 diabetes mellitus
LSLNC007951	NONHSAG013786	NONHSAT034362	13	rs3818355	Diabetic retinopathy in Type 2 diabetes mellitus
LSLNC007951	NONHSAG013786	NONHSAT034362	13	rs7324195	Diabetic retinopathy in Type 2 diabetes mellitus
LSLNC007951	NONHSAG013786	NONHSAT034362	13	rs7986566	Diabetic retinopathy in Type 2 diabetes mellitus
LSLNC007951	NONHSAG013786	NONHSAT034362	13	rs9565177	Diabetic retinopathy in Type 2 diabetes mellitus
LSLNC007952	NONHSAG013786	NONHSAT034363	13	rs1535724	Diabetic retinopathy in Type 2 diabetes mellitus
LSLNC007952	NONHSAG013786	NONHSAT034363	13	rs8192763	Diabetic retinopathy in Type 2 diabetes mellitus
LSLNC007952	NONHSAG013786	NONHSAT034363	13	rs3818355	Diabetic retinopathy in Type 2 diabetes mellitus
LSLNC007952	NONHSAG013786	NONHSAT034363	13	rs7324195	Diabetic retinopathy in Type 2 diabetes mellitus
LSLNC007952	NONHSAG013786	NONHSAT034363	13	rs7986566	Diabetic retinopathy in Type 2 diabetes mellitus
LSLNC007952	NONHSAG013786	NONHSAT034363	13	rs9565177	Diabetic retinopathy in Type 2 diabetes mellitus
LSLNC008016	NONHSAG014274	NONHSAT035350	13	rs2257442	Type 2 diabetes
LSLNC008051	NONHSAG013524	NONHSAT140132	13	rs17074374	Type 2 diabetes
LSLNC008051	NONHSAG013524	NONHSAT140132	13	rs201768	Type 2 diabetes
LSLNC008098	NONHSAG014739	NONHSAT036449	14	rs41434649	Type 2 diabetes
LSLNC008099	NONHSAG014740	NONHSAT036450	14	rs712346	Type 2 diabetes
LSLNC008099	NONHSAG014740	NONHSAT036450	14	rs712349	Type 2 diabetes
LSLNC008099	NONHSAG014740	NONHSAT036450	14	rs712352	Type 2 diabetes
LSLNC008146	NONHSAG015473	NONHSAT037816	14	rs2058919	Type 2 diabetes
LSLNC008156	NONHSAG014462	NONHSAT035801	14	rs1242744	Type 2 diabetes
LSLNC008157	NONHSAG014462	NONHSAT035802	14	rs1242744	Type 2 diabetes
LSLNC008158	NONHSAG014462	NONHSAT035803	14	rs1242744	Type 2 diabetes
LSLNC008171	NONHSAG014624	NONHSAT036247	14	rs2070337	Type 2 diabetes
LSLNC008199	NONHSAG014947	NONHSAT036847	14	rs10484092	Type 2 diabetes
LSLNC008211	NONHSAG015150	NONHSAT037210	14	rs11628587	Type 2 diabetes
LSLNC008211	NONHSAG015150	NONHSAT037210	14	rs11628628	Type 2 diabetes
LSLNC008211	NONHSAG015150	NONHSAT037210	14	rs8019531	Type 2 diabetes
LSLNC008212	NONHSAG015150	NONHSAT037211	14	rs11628587	Type 2 diabetes
LSLNC008212	NONHSAG015150	NONHSAT037211	14	rs11628628	Type 2 diabetes
LSLNC008212	NONHSAG015150	NONHSAT037211	14	rs8019531	Type 2 diabetes
LSLNC008213	NONHSAG015150	NONHSAT037213	14	rs11628587	Type 2 diabetes
LSLNC008213	NONHSAG015150	NONHSAT037213	14	rs11628628	Type 2 diabetes
LSLNC008213	NONHSAG015150	NONHSAT037213	14	rs8019531	Type 2 diabetes
LSLNC008214	NONHSAG015150	NONHSAT037214	14	rs11628587	Type 2 diabetes
LSLNC008214	NONHSAG015150	NONHSAT037214	14	rs11628628	Type 2 diabetes
LSLNC008214	NONHSAG015150	NONHSAT037214	14	rs8019531	Type 2 diabetes
LSLNC008216	NONHSAG015174	NONHSAT037257	14	rs1088673	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated
LSLNC008226	NONHSAG015221	NONHSAT037345	14	rs971736	Height in Type 2 diabetes cases
LSLNC008226	NONHSAG015221	NONHSAT037345	14	rs971736	Type 2 diabetes
LSLNC008227	NONHSAG015221	NONHSAT037346	14	rs971736	Height in Type 2 diabetes cases
LSLNC008227	NONHSAG015221	NONHSAT037346	14	rs971736	Type 2 diabetes
LSLNC008243	NONHSAG015362	NONHSAT037598	14	rs2810098	Type 2 diabetes
LSLNC008243	NONHSAG015362	NONHSAT037598	14	rs12100737	Type 2 diabetes
LSLNC008243	NONHSAG015362	NONHSAT037598	14	rs2158997	Type 2 diabetes
LSLNC008243	NONHSAG015362	NONHSAT037598	14	rs221906	Type 2 diabetes
LSLNC008243	NONHSAG015362	NONHSAT037598	14	rs1012725	Type 2 diabetes
LSLNC008243	NONHSAG015362	NONHSAT037598	14	rs17109147	Type 2 diabetes
LSLNC008243	NONHSAG015362	NONHSAT037598	14	rs17109147	Height in Type 2 diabetes cases
LSLNC008267	NONHSAG015519	NONHSAT037914	14	rs1558709	Type 2 diabetes, combined control dataset
LSLNC008286	NONHSAG015581	NONHSAT038029	14	rs1907526	Type 2 diabetes
LSLNC008286	NONHSAG015581	NONHSAT038029	14	rs17110502	Type 2 diabetes
LSLNC008286	NONHSAG015581	NONHSAT038029	14	rs2160355	Type 2 diabetes
LSLNC008286	NONHSAG015581	NONHSAT038029	14	rs2273173	Type 2 diabetes
LSLNC008286	NONHSAG015581	NONHSAT038029	14	rs9989235	Type 2 diabetes
LSLNC008286	NONHSAG015581	NONHSAT038029	14	rs10131076	Type 2 diabetes
LSLNC008286	NONHSAG015581	NONHSAT038029	14	rs10483947	Type 2 diabetes
LSLNC008286	NONHSAG015581	NONHSAT038029	14	rs17110521	Type 2 diabetes
LSLNC008286	NONHSAG015581	NONHSAT038029	14	rs7159995	Type 2 diabetes
LSLNC008295	NONHSAG015650	NONHSAT038168	14	rs6574978	Type 2 diabetes
LSLNC008296	NONHSAG015650	NONHSAT038169	14	rs6574978	Type 2 diabetes
LSLNC008325	NONHSAG015806	NONHSAT039493	14	rs1984968	Type 2 diabetes
LSLNC008326	NONHSAG015806	NONHSAT039494	14	rs1984968	Type 2 diabetes
LSLNC008331	NONHSAG015817	NONHSAT039514	14	rs10137303	Type 2 diabetes, combined control dataset
LSLNC008331	NONHSAG015817	NONHSAT039514	14	rs10147171	Type 2 diabetes, combined control dataset
LSLNC008392	NONHSAG016302	NONHSAT041000	15	rs6576402	Type 2 diabetes
LSLNC008392	NONHSAG016302	NONHSAT041000	15	rs8030752	Type 2 diabetes
LSLNC008392	NONHSAG016302	NONHSAT041000	15	rs691	Type 2 diabetes
LSLNC008396	NONHSAG016302	NONHSAT041008	15	rs6576402	Type 2 diabetes
LSLNC008396	NONHSAG016302	NONHSAT041008	15	rs8030752	Type 2 diabetes
LSLNC008396	NONHSAG016302	NONHSAT041008	15	rs691	Type 2 diabetes
LSLNC008397	NONHSAG016302	NONHSAT041009	15	rs6576402	Type 2 diabetes
LSLNC008397	NONHSAG016302	NONHSAT041009	15	rs8030752	Type 2 diabetes
LSLNC008398	NONHSAG016302	NONHSAT041012	15	rs6576402	Type 2 diabetes
LSLNC008399	NONHSAG016302	NONHSAT041027	15	rs8030752	Type 2 diabetes
LSLNC008400	NONHSAG016302	NONHSAT041028	15	rs8030752	Type 2 diabetes
LSLNC008401	NONHSAG016302	NONHSAT041031	15	rs8030752	Type 2 diabetes
LSLNC008401	NONHSAG016302	NONHSAT041031	15	rs691	Type 2 diabetes
LSLNC008402	NONHSAG016302	NONHSAT041034	15	rs8030752	Type 2 diabetes
LSLNC008405	NONHSAG016302	NONHSAT041055	15	rs8030752	Type 2 diabetes
LSLNC008406	NONHSAG016302	NONHSAT041056	15	rs8030752	Type 2 diabetes
LSLNC008407	NONHSAG016302	NONHSAT041057	15	rs8030752	Type 2 diabetes
LSLNC008408	NONHSAG016302	NONHSAT041058	15	rs8030752	Type 2 diabetes
LSLNC008411	NONHSAG016302	NONHSAT041062	15	rs691	Type 2 diabetes
LSLNC008412	NONHSAG016302	NONHSAT041065	15	rs691	Type 2 diabetes
LSLNC008413	NONHSAG016302	NONHSAT041066	15	rs691	Type 2 diabetes
LSLNC008449	NONHSAG016498	NONHSAT041605	15	rs492038	Type 2 diabetes
LSLNC008449	NONHSAG016498	NONHSAT041605	15	rs661392	Type 2 diabetes
LSLNC008450	NONHSAG016498	NONHSAT041606	15	rs492038	Type 2 diabetes
LSLNC008450	NONHSAG016498	NONHSAT041606	15	rs661392	Type 2 diabetes
LSLNC008458	NONHSAG016526	NONHSAT041661	15	rs4924092	Type 2 diabetes, combined control dataset, gender differentiated
LSLNC008458	NONHSAG016526	NONHSAT041661	15	rs7163933	Type 2 diabetes, combined control dataset, gender differentiated
LSLNC008466	NONHSAG016547	NONHSAT041715	15	rs7403047	Type 2 diabetes
LSLNC008466	NONHSAG016547	NONHSAT041715	15	rs11073332	Type 2 diabetes
LSLNC008466	NONHSAG016547	NONHSAT041715	15	rs7403531	Type 2 diabetes
LSLNC008466	NONHSAG016547	NONHSAT041715	15	rs7403531	Type 2 diabetes (females)
LSLNC008466	NONHSAG016547	NONHSAT041715	15	rs7403531	Type 2 diabetes (males)
LSLNC008468	NONHSAG016552	NONHSAT041727	15	rs10520122	Type 2 diabetes
LSLNC008468	NONHSAG016552	NONHSAT041727	15	rs9920660	Type 2 diabetes
LSLNC008469	NONHSAG016552	NONHSAT041728	15	rs10520122	Type 2 diabetes
LSLNC008469	NONHSAG016552	NONHSAT041728	15	rs9920660	Type 2 diabetes
LSLNC008469	NONHSAG016552	NONHSAT041728	15	rs1530219	Diabetic nephropathy in type 2 diabetes mellitus - end stage renal disease
LSLNC008469	NONHSAG016552	NONHSAT041728	15	rs1080066	Height in Type 2 diabetes cases
LSLNC008469	NONHSAG016552	NONHSAT041728	15	rs17694988	Height in Type 2 diabetes cases
LSLNC008470	NONHSAG016552	NONHSAT041730	15	rs10520122	Type 2 diabetes
LSLNC008470	NONHSAG016552	NONHSAT041730	15	rs9920660	Type 2 diabetes
LSLNC008470	NONHSAG016552	NONHSAT041730	15	rs1530219	Diabetic nephropathy in type 2 diabetes mellitus - end stage renal disease
LSLNC008470	NONHSAG016552	NONHSAT041730	15	rs1080066	Height in Type 2 diabetes cases
LSLNC008470	NONHSAG016552	NONHSAT041730	15	rs17694988	Height in Type 2 diabetes cases
LSLNC008471	NONHSAG016552	NONHSAT041736	15	rs1530219	Diabetic nephropathy in type 2 diabetes mellitus - end stage renal disease
LSLNC008471	NONHSAG016552	NONHSAT041736	15	rs1080066	Height in Type 2 diabetes cases
LSLNC008471	NONHSAG016552	NONHSAT041736	15	rs17694988	Height in Type 2 diabetes cases
LSLNC008597	NONHSAG016884	NONHSAT042449	15	rs1025738	Type 2 diabetes, combined control dataset, gender differentiated
LSLNC008597	NONHSAG016884	NONHSAT042449	15	rs1108463	Type 2 diabetes, combined control dataset
LSLNC008643	NONHSAG017020	NONHSAT044111	15	rs261337	Body mass index (BMI) in Type 2 diabetes
LSLNC008674	NONHSAG017115	NONHSAT046581	15	rs489667	Type 2 diabetes
LSLNC008674	NONHSAG017115	NONHSAT046581	15	rs489667	Waist hip ratio in Type 2 diabetes
LSLNC008674	NONHSAG017115	NONHSAT046581	15	rs570763	Type 2 diabetes
LSLNC008674	NONHSAG017115	NONHSAT046581	15	rs570763	Waist hip ratio in Type 2 diabetes
LSLNC008682	NONHSAG017136	NONHSAT046619	15	rs2649	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated
LSLNC008683	NONHSAG017136	NONHSAT046620	15	rs2649	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated
LSLNC008684	NONHSAG017136	NONHSAT046621	15	rs2649	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated
LSLNC008685	NONHSAG017136	NONHSAT046623	15	rs2649	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated
LSLNC008686	NONHSAG017136	NONHSAT046624	15	rs2649	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated
LSLNC008687	NONHSAG017136	NONHSAT046625	15	rs2649	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated
LSLNC008689	NONHSAG017136	NONHSAT046627	15	rs2649	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated
LSLNC008690	NONHSAG017136	NONHSAT046628	15	rs2649	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated
LSLNC008691	NONHSAG017139	NONHSAT046630	15	rs17186555	Type 2 diabetes
LSLNC008691	NONHSAG017139	NONHSAT046630	15	rs17186681	Type 2 diabetes
LSLNC008710	NONHSAG017245	NONHSAT046854	15	rs17232873	Type 2 diabetes
LSLNC008712	NONHSAG017245	NONHSAT046857	15	rs17232873	Type 2 diabetes
LSLNC008724	NONHSAG017282	NONHSAT046944	15	rs1504626	Type 2 diabetes
LSLNC008758	NONHSAG017400	NONHSAT047208	15	rs2899824	Type 2 diabetes
LSLNC008790	NONHSAG017523	NONHSAT047441	15	rs11632729	Type 2 diabetes
LSLNC008790	NONHSAG017523	NONHSAT047441	15	rs16968835	Type 2 diabetes
LSLNC008790	NONHSAG017523	NONHSAT047441	15	rs7178572	Type 2 diabetes
LSLNC008790	NONHSAG017523	NONHSAT047441	15	rs7178572	Type 2 diabetes in obese individuals (BMI>30 Kg/m2)
LSLNC008790	NONHSAG017523	NONHSAT047441	15	rs7178572	Type 2 diabetes (females)
LSLNC008802	NONHSAG017584	NONHSAT047634	15	rs3743200	Type 2 diabetes
LSLNC008802	NONHSAG017584	NONHSAT047634	15	rs3743201	Type 2 diabetes
LSLNC008802	NONHSAG017584	NONHSAT047634	15	rs7168964	Type 2 diabetes
LSLNC008806	NONHSAG017589	NONHSAT047643	15	rs7177417	Height in Type 2 diabetes cases
LSLNC008807	NONHSAG017589	NONHSAT047645	15	rs7177417	Height in Type 2 diabetes cases
LSLNC008808	NONHSAG017589	NONHSAT047647	15	rs7177417	Height in Type 2 diabetes cases
LSLNC008809	NONHSAG017589	NONHSAT047648	15	rs7177417	Height in Type 2 diabetes cases
LSLNC008810	NONHSAG017589	NONHSAT047649	15	rs7177417	Height in Type 2 diabetes cases
LSLNC008811	NONHSAG017589	NONHSAT047650	15	rs7177417	Height in Type 2 diabetes cases
LSLNC008812	NONHSAG017589	NONHSAT047651	15	rs7177417	Height in Type 2 diabetes cases
LSLNC008813	NONHSAG017602	NONHSAT047669	15	rs1138357	Type 2 diabetes
LSLNC008813	NONHSAG017602	NONHSAT047669	15	rs1138358	Type 2 diabetes
LSLNC008843	NONHSAG017759	NONHSAT048086	15	rs17635450	Type 2 diabetes
LSLNC008870	NONHSAG017881	NONHSAT048405	15	rs1104880	Type 2 diabetes
LSLNC008916	NONHSAG018110	NONHSAT051148	15	rs2995904	Type 2 diabetes
LSLNC008924	NONHSAG017897	NONHSAT048455	15	rs2290202	Type 2 diabetes
LSLNC008924	NONHSAG017897	NONHSAT048455	15	rs2290203	Type 2 diabetes
LSLNC008925	NONHSAG017897	NONHSAT048456	15	rs2290202	Type 2 diabetes
LSLNC008925	NONHSAG017897	NONHSAT048456	15	rs2290203	Type 2 diabetes
LSLNC008925	NONHSAG017897	NONHSAT048456	15	rs11853073	Type 2 diabetes
LSLNC008925	NONHSAG017897	NONHSAT048456	15	rs1867226	Type 2 diabetes
LSLNC008925	NONHSAG017897	NONHSAT048456	15	rs2285937	Type 2 diabetes
LSLNC008925	NONHSAG017897	NONHSAT048456	15	rs2301825	Type 2 diabetes
LSLNC008925	NONHSAG017897	NONHSAT048456	15	rs2301826	Type 2 diabetes
LSLNC008925	NONHSAG017897	NONHSAT048456	15	rs3803563	Type 2 diabetes
LSLNC008925	NONHSAG017897	NONHSAT048456	15	rs6496742	Type 2 diabetes
LSLNC008925	NONHSAG017897	NONHSAT048456	15	rs7180016	Type 2 diabetes
LSLNC008925	NONHSAG017897	NONHSAT048456	15	rs8026781	Type 2 diabetes
LSLNC008925	NONHSAG017897	NONHSAT048456	15	rs8028856	Type 2 diabetes
LSLNC008925	NONHSAG017897	NONHSAT048456	15	rs8042680	Type 2 diabetes
LSLNC008925	NONHSAG017897	NONHSAT048456	15	rs8042680	Type 2 diabetes without obesity
LSLNC009028	NONHSAG018610	NONHSAT140580	16	rs4273053	Type 2 diabetes
LSLNC009031	NONHSAG018624	NONHSAT140601	16	rs17236053	Diabetes Mellitus
LSLNC009038	NONHSAG018641	NONHSAT140626	16	rs17823157	Type 2 diabetes
LSLNC009038	NONHSAG018641	NONHSAT140626	16	rs7198835	Type 2 diabetes
LSLNC009039	NONHSAG018643	NONHSAT140629	16	rs7184792	Type 2 diabetes
LSLNC009039	NONHSAG018643	NONHSAT140629	16	rs7184792	Type 2 diabetes family history
LSLNC009077	NONHSAG018819	NONHSAT140938	16	rs4392054	Type 2 diabetes
LSLNC009077	NONHSAG018819	NONHSAT140938	16	rs4392054	Type 2 diabetes (males)
LSLNC009091	NONHSAG018885	NONHSAT141101	16	rs4499238	Type 2 diabetes
LSLNC009148	NONHSAG019101	NONHSAT141763	16	rs6565191	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated
LSLNC009149	NONHSAG019101	NONHSAT141764	16	rs6565191	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated
LSLNC009218	NONHSAG019613	NONHSAT142875	16	rs7194392	Type 2 diabetes
LSLNC009308	NONHSAG020075	NONHSAT143881	16	rs10083792	Weight in Type 2 diabetes
LSLNC009308	NONHSAG020075	NONHSAT143881	16	rs10083792	Type 2 diabetes
LSLNC009308	NONHSAG020075	NONHSAT143881	16	rs10514489	Type 2 diabetes
LSLNC009308	NONHSAG020075	NONHSAT143881	16	rs10514489	Weight in Type 2 diabetes
LSLNC009308	NONHSAG020075	NONHSAT143881	16	rs1564220	Weight in Type 2 diabetes
LSLNC009308	NONHSAG020075	NONHSAT143881	16	rs1564220	Type 2 diabetes
LSLNC009308	NONHSAG020075	NONHSAT143881	16	rs1564220	Body mass index (BMI) in Type 2 diabetes
LSLNC009308	NONHSAG020075	NONHSAT143881	16	rs1564220	Waist circumference in Type 2 diabetes
LSLNC009308	NONHSAG020075	NONHSAT143881	16	rs10514492	Type 2 diabetes
LSLNC009308	NONHSAG020075	NONHSAT143881	16	rs11646667	Type 2 diabetes
LSLNC009308	NONHSAG020075	NONHSAT143881	16	rs2654467	Diabetic nephropathy in type 2 diabetes mellitus - end stage renal disease
LSLNC009308	NONHSAG020075	NONHSAT143881	16	rs11644170	Type 2 diabetes, gender differentiated
LSLNC009308	NONHSAG020075	NONHSAT143881	16	rs1484032	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated
LSLNC009309	NONHSAG020075	NONHSAT143882	16	rs10083792	Weight in Type 2 diabetes
LSLNC009309	NONHSAG020075	NONHSAT143882	16	rs10083792	Type 2 diabetes
LSLNC009309	NONHSAG020075	NONHSAT143882	16	rs10514489	Type 2 diabetes
LSLNC009309	NONHSAG020075	NONHSAT143882	16	rs10514489	Weight in Type 2 diabetes
LSLNC009309	NONHSAG020075	NONHSAT143882	16	rs1564220	Weight in Type 2 diabetes
LSLNC009309	NONHSAG020075	NONHSAT143882	16	rs1564220	Type 2 diabetes
LSLNC009309	NONHSAG020075	NONHSAT143882	16	rs1564220	Body mass index (BMI) in Type 2 diabetes
LSLNC009309	NONHSAG020075	NONHSAT143882	16	rs1564220	Waist circumference in Type 2 diabetes
LSLNC009309	NONHSAG020075	NONHSAT143882	16	rs10514492	Type 2 diabetes
LSLNC009309	NONHSAG020075	NONHSAT143882	16	rs11646667	Type 2 diabetes
LSLNC009309	NONHSAG020075	NONHSAT143882	16	rs2654467	Diabetic nephropathy in type 2 diabetes mellitus - end stage renal disease
LSLNC009309	NONHSAG020075	NONHSAT143882	16	rs11644170	Type 2 diabetes, gender differentiated
LSLNC009309	NONHSAG020075	NONHSAT143882	16	rs1484032	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated
LSLNC009310	NONHSAG020075	NONHSAT143884	16	rs10514492	Type 2 diabetes
LSLNC009310	NONHSAG020075	NONHSAT143884	16	rs11646667	Type 2 diabetes
LSLNC009310	NONHSAG020075	NONHSAT143884	16	rs2654467	Diabetic nephropathy in type 2 diabetes mellitus - end stage renal disease
LSLNC009310	NONHSAG020075	NONHSAT143884	16	rs11644170	Type 2 diabetes, gender differentiated
LSLNC009310	NONHSAG020075	NONHSAT143884	16	rs1484032	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated
LSLNC009326	NONHSAG020126	NONHSAT143999	16	rs59337790	Type 2 diabetes
LSLNC009326	NONHSAG020126	NONHSAT143999	16	rs9931770	Type 2 diabetes
LSLNC009327	NONHSAG020126	NONHSAT144000	16	rs59337790	Type 2 diabetes
LSLNC009327	NONHSAG020126	NONHSAT144000	16	rs9931770	Type 2 diabetes
LSLNC009329	NONHSAG020129	NONHSAT144005	16	rs443832	Type 2 diabetes
LSLNC009329	NONHSAG020129	NONHSAT144005	16	rs889491	Type 2 diabetes
LSLNC009330	NONHSAG020129	NONHSAT144006	16	rs443832	Type 2 diabetes
LSLNC009330	NONHSAG020129	NONHSAT144006	16	rs889491	Type 2 diabetes
LSLNC009331	NONHSAG020129	NONHSAT144009	16	rs443832	Type 2 diabetes
