SNPID,Position,Disease/Trait name,P value,PMID,Chr
rs10148502,51261957,Type 2 diabetes,0.000661,17463246,14
rs10148502,51261957,Waist hip ratio in Type 2 diabetes,0.000661,17463246,14
rs1014932,54714753,Type 2 diabetes,0.00022,17463246,4
rs10149528,57067695,Type 2 diabetes,0.00028199999999999997,17463246,14
rs10149528,57067695,Waist hip ratio in Type 2 diabetes,0.00028199999999999997,17463246,14
rs10149699,57067724,Waist hip ratio in Type 2 diabetes,2.0399999999999998e-05,17463246,14
rs10149699,57067724,Waist circumference in Type 2 diabetes,0.000281,17463246,14
rs10149848,72855162,Type 2 diabetes,0.000273,17554300,14
rs10149891,89585102,Type 2 diabetes,0.000293,17463246,14
rs10149891,89585102,Type 2 diabetes,0.000293,17463246,14
rs10149904,93913432,"Type 2 diabetes, combined control dataset",0.000439,17554300,14
rs1015077,167526506,Type 2 diabetes,0.000919,17463246,6
rs10150928,90379615,"Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated",0.000976,17554300,14
rs1015122,139454843,"Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated",0.00011899999999999999,17554300,7
rs10151412,51466641,Type 2 diabetes,0.000723,22158537,14
rs10151818,26399110,Type 2 diabetes,0.000763,17463246,14
rs10152034,26399366,Type 2 diabetes,0.0006900000000000001,17463246,14
rs10152618,87664772,Diabetic nephropathy in type 2 diabetes mellitus - end stage renal disease,0.00033999999999999997,21150874,15
rs10152685,44959112,"Type 2 diabetes, combined control dataset",4.3e-05,17554300,15
rs10155145,10128800,Type 2 diabetes,0.0005650000000000001,17463246,4
rs10155569,25944378,Type 2 diabetes,0.000391,17463246,5
rs10157397,219484329,"Type 2 diabetes, combined control dataset",0.0006360000000000001,17554300,1
rs10157529,218263870,Type 2 diabetes,0.000779,17463246,1
rs1015818,22025826,Diabetic retinopathy in Type 2 diabetes mellitus,0.000715,23562823,7
rs10158347,232529744,Type 2 diabetes,0.0009369999999999999,22158537,1
rs10160047,85402655,Type 2 diabetes,0.000653,17463246,10
rs10160442,41877102,Type 2 diabetes,2.2e-05,17463248,11
rs10160552,93422613,Type 2 diabetes,0.0009939999999999999,17463246,11
rs10160667,10426578,Type 2 diabetes,0.000276,17463246,11
rs10161306,46392736,Type 2 diabetes,0.000541,17463246,12
rs10161342,19807145,Type 2 diabetes,0.000258,17463246,12
rs10161409,16893077,"Type 2 diabetes, combined control dataset, gender differentiated",0.000136,17554300,12
rs10161851,21898168,Type 2 diabetes,0.0005769999999999999,17463246,13
rs1016190,31954188,Diabetic nephropathy in type 2 diabetes mellitus - end stage renal disease,0.000625,21150874,7
rs10162719,69408203,Type 2 diabetes,0.000246,17463246,15
rs10166389,75846545,Type 2 diabetes,0.000314,17463246,2
rs10166484,189648684,"Type 2 diabetes, combined control dataset",0.000343,17554300,2
rs10168228,41475622,Type 2 diabetes,0.00044500000000000003,17463246,2
rs10168304,124000929,Type 2 diabetes,0.000907,17463246,2
rs10168327,76667565,Type 2 diabetes,0.000178,17463246,2
rs1016839,88770768,"Type 2 diabetes, combined control dataset, gender differentiated",0.000408,17554300,2
rs10168777,226914836,"Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis",0.000938,17554300,2
rs1016911,178196694,"Type 2 diabetes, gender differentiated",8.44e-05,17554300,3
rs10170220,189298118,Type 2 diabetes,0.000337,17463246,2
rs1017033,158827401,Type 2 diabetes,0.000354,17463246,7
rs10170426,230402203,Diabetic retinopathy in Type 2 diabetes mellitus,0.000917,23562823,2
rs10171677,135446390,Type 2 diabetes,8.23e-05,23209189,2
rs10171821,206544094,Waist hip ratio in Type 2 diabetes,0.0009429999999999999,17463246,2
rs10171821,206544094,Type 2 diabetes,0.0009429999999999999,17463246,2
rs1017205,34365640,"Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis",0.0009289999999999999,17554300,19
rs10172933,224038175,Type 2 diabetes,0.000363,17463246,2
rs10172965,195871819,Type 2 diabetes,0.000133,17463246,2
rs10173063,165665490,Type 2 diabetes,0.00021400000000000002,17463246,2
rs10173369,189564693,Type 2 diabetes,0.0007599999999999999,17463246,2
rs10173431,215505796,Type 2 diabetes,0.00031099999999999997,22158537,2
rs10173697,55066310,Type 2 diabetes,4e-05,17460697,2
rs10175623,150660391,Type 2 diabetes,0.000156,22961080,2
rs10175821,164373852,"Type 2 diabetes, combined control dataset",0.0008380000000000001,17554300,2
rs10177540,133505734,Diabetic retinopathy in Type 2 diabetes mellitus,0.000859,23562823,2
rs10178349,167639589,Diabetic retinopathy in Type 2 diabetes mellitus,0.00093,23562823,2
rs10178838,163895823,Type 2 diabetes,3.2200000000000003e-05,17463246,2
rs1017939,7343762,Type 2 diabetes,0.000149,17463246,11
rs10179457,213500670,Type 2 diabetes,0.0008300000000000001,17463246,2
rs1017970,159201944,Height in Type 2 diabetes cases,0.000782,17463246,3
rs1017970,159201944,Type 2 diabetes,0.000782,17463246,3
rs10179905,214726239,Type 2 diabetes,0.00021099999999999998,17463246,2
rs10179905,214726239,Height in Type 2 diabetes cases,0.0007700000000000001,17463246,2
rs10180439,221307881,Type 2 diabetes,0.000534,17463246,2
rs10180864,44392395,Type 2 diabetes,0.000171,17463246,2
rs10181685,158679515,Diabetic retinopathy in Type 2 diabetes mellitus,0.000178,23562823,2
rs10181805,148337163,Type 2 diabetes,7.08e-05,22961080,2
rs10182181,25150296,Diabetic nephropathy in type 2 diabetes mellitus - end stage renal disease,0.000754,21150874,2
rs10183009,215602074,"Type 2 diabetes, gender differentiated",0.000357,17554300,2
rs10184559,186939737,Type 2 diabetes,0.000709,17463246,2
rs1018485,10095132,Type 2 diabetes,0.0008060000000000001,17463246,20
rs1018485,10095132,Height in Type 2 diabetes cases,0.0008060000000000001,17463246,20
rs10184858,147465195,"Type 2 diabetes, combined control dataset",0.000973,17554300,2
rs10184960,35201802,Type 2 diabetes,0.000908,17463246,2
rs1018611,182224790,Type 2 diabetes,0.000512,17463246,1
rs10186515,120411247,Type 2 diabetes,0.00024700000000000004,22158537,2
rs10186515,120411247,Type 2 diabetes,0.000383,22158537,2
rs10187054,136388473,"Type 2 diabetes, combined control dataset",0.000383,17554300,2
rs10187631,120343832,Type 2 diabetes,4.41e-05,22158537,2
rs10187631,120343832,Type 2 diabetes,0.000138,22158537,2
rs10187653,23003507,Diabetic nephropathy in type 2 diabetes mellitus - end stage renal disease,0.000504,21150874,2
rs10188163,222166280,Type 2 diabetes,0.000819,17463246,2
rs1018829,175109722,Type 2 diabetes,0.0005690000000000001,22961080,1
rs1018845,118311164,Type 2 diabetes,0.000559,17463246,9
rs10189169,120346507,Type 2 diabetes,0.000102,22158537,2
rs10189171,56023505,Diabetic retinopathy in Type 2 diabetes mellitus,0.0009199999999999999,23562823,2
rs10189482,186960817,Type 2 diabetes,0.0008300000000000001,17463246,2
rs10190735,215446451,Type 2 diabetes,0.000454,22158537,2
rs10191101,98534065,"Type 2 diabetes, combined control dataset",0.0007570000000000001,17554300,2
rs10191269,147294113,Type 2 diabetes,0.000325,17463246,2
rs10191450,101570735,Type 2 diabetes,0.000811,17463246,2
rs10191479,47469711,Type 2 diabetes,0.00058,17463246,2
rs10192201,237803408,Type 2 diabetes,0.00044400000000000006,21647700,2
rs1019412,31488753,Type 2 diabetes,0.000352,19734900,17
rs10195538,37917363,"Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated",0.000138,17554300,2
rs10195540,23003253,Diabetic nephropathy in type 2 diabetes mellitus - end stage renal disease,0.000592,21150874,2
rs10195742,11135890,"Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated",0.00047400000000000003,17554300,2
rs10196146,61605379,Type 2 diabetes,0.00010700000000000001,17463246,2
rs10196683,215511381,Type 2 diabetes,0.000452,22158537,2
rs10197035,130646434,Type 2 diabetes,0.000123,17463246,2
rs10197121,10293689,Type 2 diabetes,0.000593,17463246,2
rs10197240,12307205,"Type 2 diabetes, combined control dataset, gender differentiated",0.000281,17554300,2
rs1019731,102864425,Type 2 diabetes,0.000471,17463246,12
rs10197403,186979237,Type 2 diabetes,0.0009550000000000001,17463246,2
rs10198315,70742173,"Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis",0.000576,17554300,2
rs10198413,159955575,Type 2 diabetes,0.000386,17463246,2
rs10198468,188509060,Type 2 diabetes,0.0005110000000000001,22158537,2
rs10200833,43673316,Type 2 diabetes,0.000471,22325160,2
rs10201045,1025239,Type 2 diabetes,0.000962,17463246,2
rs10202530,107420011,Type 2 diabetes,0.000641,17463246,2
rs10202934,25359254,Diabetic nephropathy in type 2 diabetes mellitus - end stage renal disease,7.53e-05,21150874,2
rs10203174,43690030,Type 2 diabetes,4.8e-05,24509480,2
rs10203650,1025268,Type 2 diabetes,0.00075,17463246,2
rs10203692,106155992,"Type 2 diabetes, combined control dataset",0.000323,17554300,2
rs10203802,78658280,Diabetic retinopathy in Type 2 diabetes mellitus,0.00038700000000000003,23562823,2
rs10205543,239243117,Type 2 diabetes,0.0006129999999999999,17463246,2
rs10205543,239243117,Height in Type 2 diabetes cases,0.0006129999999999999,17463246,2
rs10205815,2722262,Diabetic retinopathy in Type 2 diabetes mellitus,0.000563,23562823,2
rs10205939,140211435,Diabetic retinopathy in Type 2 diabetes mellitus,0.000655,23562823,2
rs10206020,1557927,Type 2 diabetes,0.0008960000000000001,17463246,2
rs10206020,1557927,Type 2 diabetes,0.0008960000000000001,17463246,2
rs1020612,95995099,Type 2 diabetes,0.00062,17463246,3
rs10206685,108554889,Type 2 diabetes,3.1e-05,21874001,2
rs1020689,68728797,Diabetes Mellitus,7.38e-05,pha003060,6
rs1020731,161144055,Type 2 diabetes,9.42e-05,17554300,2
rs1020732,161144239,Type 2 diabetes,6.23e-05,20418489,2
rs1020732,161144239,"Type 2 diabetes, combined control dataset",0.000218,17554300,2
rs10207599,206543736,Type 2 diabetes,0.000325,17463246,2
rs10207599,206543736,Waist hip ratio in Type 2 diabetes,0.000325,17463246,2
rs1020866,58466815,Type 2 diabetes,0.000178,22158537,6
rs1020866,58466815,Type 2 diabetes,0.000304,22158537,6
rs10208754,48838955,Diabetic retinopathy in Type 2 diabetes mellitus,0.0007,23562823,2
rs10208974,52612640,Diabetic retinopathy in Type 2 diabetes mellitus,0.000361,23562823,2
rs10209646,52262658,Type 2 diabetes,0.0007570000000000001,17463246,2
rs10209718,52262676,Type 2 diabetes,0.00027,17463246,2
rs10209818,56022982,Diabetic retinopathy in Type 2 diabetes mellitus,0.0009050000000000001,23562823,2
rs10211689,6275579,"Type 2 diabetes, combined control dataset, gender differentiated",0.00036,17554300,20
rs10211998,37244877,Type 2 diabetes,3.3e-05,17293876,22
rs10212418,162683613,Diabetic nephropathy in type 2 diabetes mellitus - end stage renal disease,0.000941,21150874,3
rs10212877,97802800,"Type 2 diabetes, combined control dataset",0.00013700000000000002,17554300,4
rs10213208,188520784,Type 2 diabetes,0.000956,17463246,4
rs10213366,181997755,Type 2 diabetes,0.000539,17463246,4
rs10213999,117907292,Type 2 diabetes,0.00043099999999999996,17463246,5
rs10213999,117907292,Type 2 diabetes,0.00043099999999999996,17463246,5
rs1021451,129414967,Type 2 diabetes,0.000308,17554300,11
rs10215280,71414116,Type 2 diabetes,0.000907,17463246,7
rs10215280,71414116,Body mass index (BMI) in Type 2 diabetes,0.000907,17463246,7
rs10215282,69022383,Type 2 diabetes,0.00014199999999999998,22158537,7
rs10215282,69022383,Type 2 diabetes,0.000655,22158537,7
rs10215545,29394435,Type 2 diabetes,0.000333,17463246,7
rs10215677,141085514,Height in Type 2 diabetes cases,0.000373,17463246,7
rs10215677,141085514,Type 2 diabetes,0.000373,17463246,7
rs10215935,29394539,Type 2 diabetes,0.0007160000000000001,17463246,7
rs10216186,69395168,Type 2 diabetes,0.000294,22158537,7
rs10216440,61185722,Type 2 diabetes,0.000872,17554300,8
rs10217645,128893372,Diabetic nephropathy in type 2 diabetes mellitus - end stage renal disease,0.000518,21150874,9
rs10217746,86039845,Type 2 diabetes,0.0009699999999999999,17463246,9
rs1021826,78917350,Height in Type 2 diabetes cases,0.00021099999999999998,17463246,4
rs1021826,78917350,Type 2 diabetes,0.00021099999999999998,17463246,4
rs10218480,115666678,Type 2 diabetes,0.0007639999999999999,17463246,1
rs10218575,84123370,Type 2 diabetes,0.0006900000000000001,17554300,1
rs10220124,86408521,"Type 2 diabetes, combined control dataset, gender differentiated",0.000612,17554300,13
rs10220689,39815649,Type 2 diabetes,9.85e-05,22456796,14
rs10222071,19661279,Type 2 diabetes,4.8700000000000005e-05,22158537,21
rs10222467,1882724,Diabetic retinopathy in Type 2 diabetes mellitus,0.000731,23562823,3
rs10222671,105991356,Diabetic retinopathy in Type 2 diabetes mellitus,0.0008789999999999999,23562823,3
rs10223111,149253955,"Type 2 diabetes, combined control dataset, gender differentiated",0.000811,17554300,5
rs10223879,145688962,Type 2 diabetes,2.11e-05,22158537,6
rs10223879,145688962,Type 2 diabetes,0.000303,22158537,6
rs10225194,10278806,Type 2 diabetes,0.000489,17463246,7
rs10225272,56316331,Diabetic retinopathy in Type 2 diabetes mellitus,0.000616,23562823,7
rs10225341,29388761,Type 2 diabetes,0.000383,17463246,7
rs10225381,23957764,Type 2 diabetes,0.0009029999999999999,17463246,7
rs10226698,93326060,Type 2 diabetes,0.00085,17848626,7
rs1022782,124068634,"Type 2 diabetes, combined control dataset",0.000628,17554300,10
rs10228141,56313538,Diabetic retinopathy in Type 2 diabetes mellitus,0.000965,23562823,7
rs10228145,157007337,Type 2 diabetes,4.07e-05,22158537,7
rs10229329,20999419,Type 2 diabetes,0.000563,17463246,7
rs10231780,146776524,Type 2 diabetes,0.00022999999999999998,22158537,7
rs10232581,56317685,Diabetic retinopathy in Type 2 diabetes mellitus,0.000935,23562823,7
rs1023479,172355132,Type 2 diabetes,0.0007019999999999999,17463246,1
rs1023479,172355132,Waist circumference in Type 2 diabetes,0.0007019999999999999,17463246,1
rs10234937,11991856,Type 2 diabetes,0.0006230000000000001,17463246,7
rs10235225,25905599,Type 2 diabetes,0.00032,23300278,7
rs10235838,147798729,Type 2 diabetes,0.0008710000000000001,17463246,7
rs10235838,147798729,Height in Type 2 diabetes cases,0.0008710000000000001,17463246,7
rs10236139,9667148,"Type 2 diabetes, combined control dataset",0.00031299999999999996,17554300,7
rs10236551,48443116,Type 2 diabetes,0.00045099999999999996,17463246,7
rs1023738,173203230,Type 2 diabetes,0.0002,17846126,3
rs10237942,77239456,Type 2 diabetes,0.00049,22158537,7
rs10238307,69092711,Type 2 diabetes,0.00065,22158537,7
rs10238487,69034409,Type 2 diabetes,0.00024900000000000004,22158537,7
rs10238487,69034409,Type 2 diabetes,0.0008289999999999999,22158537,7
rs10238579,33722022,Type 2 diabetes,0.00033,17463246,7
rs10238579,33722022,Type 2 diabetes,0.00033,17463246,7
rs10238586,147798444,Height in Type 2 diabetes cases,0.000614,17463246,7
rs10238586,147798444,Type 2 diabetes,0.000614,17463246,7
rs10238916,37315850,Type 2 diabetes,0.00028700000000000004,17463246,7
rs10239569,69293511,Type 2 diabetes,0.000328,22158537,7
rs1023962,153451356,Type 2 diabetes,0.00014,22158537,4
rs10239714,86351217,"Type 2 diabetes, combined control dataset",0.000524,17554300,7
rs10240216,56316297,Diabetic retinopathy in Type 2 diabetes mellitus,0.000604,23562823,7
rs1024081,19371616,"Type 2 diabetes, combined control dataset",3.4e-05,17554300,11
rs10241383,29389182,Type 2 diabetes,0.000472,17463246,7
rs10241553,12641202,"Type 2 diabetes, combined control dataset, gender differentiated",0.000283,17554300,7
rs10241819,139753080,"Type 2 diabetes, combined control dataset, gender differentiated",0.0009199999999999999,17554300,7
rs10242206,69171606,Type 2 diabetes,0.000616,22158537,7
rs10242865,101230768,Type 2 diabetes,0.000263,17463246,7
rs10243179,56316120,Diabetic retinopathy in Type 2 diabetes mellitus,0.0009480000000000001,23562823,7
rs10243628,155866994,Height in Type 2 diabetes cases,3.97e-05,17463246,7
rs1024378,86609696,"Type 2 diabetes, combined control dataset",0.000411,17554300,7
rs10244001,69169466,Type 2 diabetes,0.000571,22158537,7
rs10244247,69193819,Type 2 diabetes,0.00047300000000000006,22158537,7
rs1024468,25290425,Diabetic retinopathy in Type 2 diabetes mellitus,0.000742,23562823,7
rs10244815,132485072,"Type 2 diabetes, combined control dataset",0.00022400000000000002,17554300,7
rs10245005,52671177,"Type 2 diabetes, combined control dataset",0.000371,17554300,7
rs10245690,69273242,Type 2 diabetes,0.00031299999999999996,22158537,7
rs10245949,47877939,Diabetic nephropathy in type 2 diabetes mellitus - end stage renal disease,0.00023999999999999998,21150874,7
rs1024653,60791818,Type 2 diabetes,0.000357,17463246,17
rs1024740,64657690,Type 2 diabetes,4.3e-05,17463248,17
rs10248665,126932944,Type 2 diabetes,0.000941,17463246,7
rs10248665,126932944,Waist circumference in Type 2 diabetes,0.000941,17463246,7
rs10250414,18979194,Diabetic nephropathy in type 2 diabetes mellitus - end stage renal disease,0.0005200000000000001,21150874,7
rs1025090,45573620,Type 2 diabetes,0.000122,22158537,12
rs10251112,156963524,Type 2 diabetes,5.79e-05,22158537,7
rs10251353,144346919,"Type 2 diabetes, combined control dataset",0.00021099999999999998,17554300,7
rs1025141,47832827,Type 2 diabetes,0.00099,17463246,15
rs10251705,155866470,Height in Type 2 diabetes cases,3.64e-05,17463246,7
rs10251790,12097701,Type 2 diabetes,0.00031,22961080,7
rs10251861,86660733,"Type 2 diabetes, combined control dataset",0.000217,17554300,7
rs10251971,122783281,Type 2 diabetes,1.8e-05,17463248,7
rs10252687,17067366,Type 2 diabetes,0.000661,17463246,7
rs10253045,157713090,Type 2 diabetes,0.0005,17463246,7
rs10253183,29391611,Type 2 diabetes,0.00014,17463246,7
